time,open,high,low,close
2017-10-04T00:00:00Z,4307,4307,4307,4307
2017-10-05T00:00:00Z,3500,3500,3500,3500
2017-10-06T00:00:00Z,4860,4860,4860,4860
2017-10-07T00:00:00Z,3850,4858,3850,4858
2017-10-09T00:00:00Z,4500,4850,3900,4850
2017-10-12T00:00:00Z,4840,4840,3900,3900
2017-10-13T00:00:00Z,5730,5730,5730,5730
2017-10-14T00:00:00Z,5729,5729,5729,5729
2017-10-15T00:00:00Z,5730,5730,5730,5730
2017-10-17T00:00:00Z,5730,5730,5730,5730
2017-10-18T00:00:00Z,4954.61806451,5533.74436318,3800,3812.00423816
2017-10-19T00:00:00Z,3812.00422456,5693.2105144,3806.38167633,5137.92726916
2017-10-20T00:00:00Z,5137.92726916,5998.20783053,5137.92726916,5698.29743879
2017-10-21T00:00:00Z,5698.29743879,6659.99999998,5691.99999971,5985.00000004
2017-10-22T00:00:00Z,5985.00000005,6659.99999999,5691.99999972,6500
2017-10-23T00:00:00Z,6229.65000043,6500,5691.99999971,6149.99999999
2017-10-24T00:00:00Z,6149.99999999,6149.99999999,5269.276017,5731.99999998
2017-10-25T00:00:00Z,5280,5779.99999999,5170.9931872,5779.99999999
2017-10-26T00:00:00Z,5779.99999999,6029.99999999,5450,6010
2017-10-27T00:00:00Z,5768,5999,5286.00001,5699.999999
2017-10-28T00:00:00Z,5774.22,5999,5420.000001,5701
2017-10-29T00:00:00Z,5701,6149.999999,5451.000001,6016.016017
2017-10-30T00:00:00Z,6016.016017,6474.999999,5799,6246.989999
2017-10-31T00:00:00Z,6132,6474.999999,6001,6310.200001
2017-11-01T00:00:00Z,6467.999999,6874.8,6310.10002,6874.8
2017-11-02T00:00:00Z,6873.999999,7300,6425,6988
2017-11-03T00:00:00Z,6988,7398,6851,7284
2017-11-04T00:00:00Z,7000.01,7600,7000.01,7390
2017-11-05T00:00:00Z,7305,7700,7006.000001,7305.000002
2017-11-06T00:00:00Z,7307.000001,7599.9,6902,7000
2017-11-07T00:00:00Z,7000,7400,6902.000001,7150
2017-11-08T00:00:00Z,7140,7775,6850,7062.000001
2017-11-09T00:00:00Z,7100,7450,7100,7115
2017-11-10T00:00:00Z,7115,7286.5,6188.000001,6290.000001
2017-11-11T00:00:00Z,6290.000001,6799,6227,6236.100001
2017-11-12T00:00:00Z,6236.100001,6850,5005,5600
2017-11-13T00:00:00Z,5750.000001,6870,5750.000001,6050.000085
2017-11-14T00:00:00Z,6700,6797,6050.000081,6271.000001
2017-11-15T00:00:00Z,6271,7300,6270.000003,6999.999999
2017-11-16T00:00:00Z,6999.999999,8599,6549.000001,7655.000001
2017-11-17T00:00:00Z,7700,8100,7501.000115,7700.000001
2017-11-18T00:00:00Z,7505.000004,7800,7505.000004,7661
2017-11-19T00:00:00Z,7661.000001,8100,7560.000001,7660.100007
2017-11-20T00:00:00Z,8000,8300,7670.000001,8300
2017-11-21T00:00:00Z,8150,8500,7800.000001,8183.765004
2017-11-22T00:00:00Z,8183.765004,8497.999999,8121.000009,8287.499995
2017-11-23T00:00:00Z,8287.5,8385.749998,8000.000001,8090.49995
2017-11-24T00:00:00Z,8090.499948,8450,7835.388408,8271
2017-11-25T00:00:00Z,8271,8698.999999,8051,8456
2017-11-26T00:00:00Z,8456,9698.999998,8456,9180.5
2017-11-27T00:00:00Z,9225.499999,9953.999999,9209.499995,9739.499998
2017-11-28T00:00:00Z,9657.25,10000,9600.000001,9999.99
2017-11-29T00:00:00Z,9927,14989.999985,8900,9700
2017-11-30T00:00:00Z,9999.999999,11192.999996,9010,9815.262385
2017-12-01T00:00:00Z,9815.262384,11000,9150,10524.999999
2017-12-02T00:00:00Z,10524.999999,11320.255256,10050,11124.999997
2017-12-03T00:00:00Z,11124.999998,11960.255255,10525,10768.018019
2017-12-04T00:00:00Z,10768.01802,11600,10752.027034,11462.5
2017-12-05T00:00:00Z,11462.5,11843,10000,11681.125501
2017-12-06T00:00:00Z,11681.1255,13875,11509.249999,13662.5
2017-12-07T00:00:00Z,13662.5,17999.999998,12001,16524.95
2017-12-08T00:00:00Z,16524.95,17895.499999,11848.88,16000.000001
2017-12-09T00:00:00Z,15646.345,16000.000001,13700.000001,15104.397541
2017-12-10T00:00:00Z,15104.397541,15900,12600.2,15350
2017-12-11T00:00:00Z,15030,17250,15015.015016,16499.900002
2017-12-12T00:00:00Z,16500,17350,16050,16425
2017-12-13T00:00:00Z,16375,16987.499993,14201,15420.990901
2017-12-14T00:00:00Z,15420.990901,16889.999999,15110.9909,15995
2017-12-15T00:00:00Z,15995,17900,15150.000002,17275.499987
2017-12-16T00:00:00Z,17275.499986,18990,16901,18789.25
2017-12-17T00:00:00Z,18686,19722,17888,18600
2017-12-18T00:00:00Z,18899.999999,19100,17888,18188.000001
2017-12-19T00:00:00Z,18188.000001,19104,14514.500003,17424.999996
2017-12-20T00:00:00Z,16514.500003,17424.999999,13200,15901.00002
2017-12-21T00:00:00Z,16000.000003,17200,13501,14500
2017-12-22T00:00:00Z,15015.015,15015.015,11500.000001,13700
2017-12-23T00:00:00Z,13700,15389,12607.000005,13802.183723
2017-12-24T00:00:00Z,14799.999999,14800,12000.000085,13200.000001
2017-12-25T00:00:00Z,13200.000004,14994,13000,13100
2017-12-26T00:00:00Z,13100,16434.54886,13011,15699.999999
2017-12-27T00:00:00Z,14464.363296,16300,14000,15898.989989
2017-12-28T00:00:00Z,15900,15900,11998,13250
2017-12-29T00:00:00Z,13250,15000,13100,14664.999996
2017-12-30T00:00:00Z,14250.000001,14599.999999,11249.999999,12360.000005
2017-12-31T00:00:00Z,12360.000007,13999.999,12200,12933.000002
2018-01-01T00:00:00Z,12933.000001,14150,12500,13586.89
2018-01-02T00:00:00Z,13586.89,15650,13000,14100
2018-01-03T00:00:00Z,14050,15980,13480.000002,15380.011104
2018-01-04T00:00:00Z,15131.011108,15450.000003,14000.1,15194.999997
2018-01-05T00:00:00Z,15194.999997,17350,14501,17266.663939
2018-01-06T00:00:00Z,16975,17390,15705,16850.000001
