time,open,high,low,close
2023-04-10T00:00:00Z,28320.8,28328.4,28286.9,28310.2
2023-04-10T00:05:00Z,28310.2,28357.4,28310.1,28357.4
2023-04-10T00:10:00Z,28357.4,28376.7,28347.9,28360.7
2023-04-10T00:15:00Z,28360.8,28380.1,28353.2,28361.9
2023-04-10T00:20:00Z,28362,28362,28344.1,28347.4
2023-04-10T00:25:00Z,28347.4,28376,28347.3,28375.9
2023-04-10T00:30:00Z,28375.9,28379.8,28347.1,28347.6
2023-04-10T00:35:00Z,28347.6,28359.9,28347.5,28359.8
2023-04-10T00:40:00Z,28359.9,28418,28359.9,28397.5
2023-04-10T00:45:00Z,28397.5,28397.6,28379.3,28380
2023-04-10T00:50:00Z,28380.1,28416.5,28352.4,28414.1
2023-04-10T00:55:00Z,28414.2,28414.2,28376.7,28382
2023-04-10T01:00:00Z,28382.1,28382.1,28363.1,28363.4
2023-04-10T01:05:00Z,28363.5,28373.2,28349.5,28351.6
2023-04-10T01:10:00Z,28351.6,28358.7,28318.9,28326.8
2023-04-10T01:15:00Z,28326.9,28338.8,28316.9,28334.6
2023-04-10T01:20:00Z,28334.6,28334.6,28317.3,28317.3
2023-04-10T01:25:00Z,28317.3,28317.3,28256.1,28256.2
2023-04-10T01:30:00Z,28256.1,28289.4,28245,28287.1
2023-04-10T01:35:00Z,28287.2,28287.3,28262.2,28275.9
2023-04-10T01:40:00Z,28278.3,28295.7,28278.3,28288.8
2023-04-10T01:45:00Z,28288.7,28319.4,28288.7,28313.8
2023-04-10T01:50:00Z,28313.9,28319.7,28296,28309.6
2023-04-10T01:55:00Z,28309.5,28309.6,28301.8,28303
2023-04-10T02:00:00Z,28303.1,28313.2,28302.2,28313.1
2023-04-10T02:05:00Z,28313.1,28313.2,28296.8,28296.9
2023-04-10T02:10:00Z,28296.8,28300.4,28296.8,28300.4
2023-04-10T02:15:00Z,28300.4,28300.4,28275.8,28288.9
2023-04-10T02:20:00Z,28288.9,28295.7,28288.9,28295.6
2023-04-10T02:25:00Z,28295.7,28303.3,28295.6,28303.3
2023-04-10T02:30:00Z,28303.3,28310.6,28303.2,28310.5
2023-04-10T02:35:00Z,28310.5,28332.4,28310.5,28332.4
2023-04-10T02:40:00Z,28332.4,28347.8,28320.6,28327.4
2023-04-10T02:45:00Z,28327.3,28328.7,28312.1,28312.3
2023-04-10T02:50:00Z,28312.3,28326,28312.2,28323.7
2023-04-10T02:55:00Z,28323.7,28323.7,28300,28300
2023-04-10T03:00:00Z,28297.7,28320.3,28297.6,28311
2023-04-10T03:05:00Z,28311,28311,28275.2,28275.3
2023-04-10T03:10:00Z,28275.3,28287.3,28275.3,28287.2
2023-04-10T03:15:00Z,28287.2,28287.3,28276.1,28276.2
2023-04-10T03:20:00Z,28276.1,28300,28276.1,28300
2023-04-10T03:25:00Z,28300,28304.2,28299.9,28304.1
2023-04-10T03:30:00Z,28304.1,28315.4,28304,28312.3
2023-04-10T03:35:00Z,28312.4,28315.2,28312,28312.1
2023-04-10T03:40:00Z,28312.1,28312.1,28294.8,28307.3
2023-04-10T03:45:00Z,28307.2,28307.3,28284.1,28284.2
2023-04-10T03:50:00Z,28284.2,28294.9,28284,28284.1
2023-04-10T03:55:00Z,28284.1,28284.1,28276.1,28276.5
2023-04-10T04:00:00Z,28276.5,28296.9,28276.4,28278.9
2023-04-10T04:05:00Z,28278.9,28292.6,28278.8,28292.5
2023-04-10T04:10:00Z,28292.5,28293.7,28292.4,28293.7
2023-04-10T04:15:00Z,28293.7,28315.8,28293.6,28301.3
2023-04-10T04:20:00Z,28301.3,28301.3,28285,28285
2023-04-10T04:25:00Z,28285,28300.7,28280.1,28297.4
2023-04-10T04:30:00Z,28297.4,28297.4,28297.2,28297.3
2023-04-10T04:35:00Z,28297.3,28300,28296.5,28300
2023-04-10T04:40:00Z,28299.9,28300,28288.1,28288.1
2023-04-10T04:45:00Z,28288,28296.9,28278.9,28279
2023-04-10T04:50:00Z,28279,28279,28264.2,28264.4
2023-04-10T04:55:00Z,28264.3,28264.4,28217.7,28234.1
2023-04-10T05:00:00Z,28235.8,28246.8,28221.6,28227.4
2023-04-10T05:05:00Z,28227.3,28232.9,28219.8,28222
2023-04-10T05:10:00Z,28222.1,28222.1,28207.8,28217.3
2023-04-10T05:15:00Z,28217.2,28219.9,28200.9,28205.7
2023-04-10T05:20:00Z,28205.6,28217.4,28197.8,28204.1
2023-04-10T05:25:00Z,28204.1,28232.6,28203.8,28232.6
2023-04-10T05:30:00Z,28232.7,28237.9,28232.6,28237.3
2023-04-10T05:35:00Z,28237.2,28237.3,28233.8,28237.2
2023-04-10T05:40:00Z,28237.1,28299.4,28237.1,28288
2023-04-10T05:45:00Z,28288.1,28313.8,28275.3,28275.4
2023-04-10T05:50:00Z,28275.4,28282.4,28261.1,28282.4
2023-04-10T05:55:00Z,28282.4,28290.6,28276.2,28278.2
2023-04-10T06:00:00Z,28278.2,28288.2,28278.1,28286.4
2023-04-10T06:05:00Z,28286.5,28286.5,28281.1,28281.1
2023-04-10T06:10:00Z,28281.2,28288.2,28281.1,28288.1
2023-04-10T06:15:00Z,28288.2,28288.2,28262.4,28274.2
2023-04-10T06:20:00Z,28268.3,28268.4,28262.9,28266
2023-04-10T06:25:00Z,28266,28266.1,28262.5,28262.5
2023-04-10T06:30:00Z,28262.6,28262.6,28257,28257.2
2023-04-10T06:35:00Z,28257.1,28264.9,28256.4,28264.9
2023-04-10T06:40:00Z,28264.8,28268.6,28264.8,28268.5
2023-04-10T06:45:00Z,28268.6,28278.4,28268.5,28276.2
2023-04-10T06:50:00Z,28276.2,28290,28276.1,28281.3
2023-04-10T06:55:00Z,28281.3,28281.5,28278.1,28279
2023-04-10T07:00:00Z,28278.9,28286.8,28278.8,28286.8
2023-04-10T07:05:00Z,28286.9,28299.5,28286.9,28296.9
2023-04-10T07:10:00Z,28296.9,28299.2,28284.9,28285.3
2023-04-10T07:15:00Z,28285.3,28286.8,28281.9,28281.9
2023-04-10T07:20:00Z,28282,28282,28278.7,28278.7
2023-04-10T07:25:00Z,28278.9,28278.9,28275.8,28276
2023-04-10T07:30:00Z,28276,28276,28241.5,28241.6
2023-04-10T07:35:00Z,28241.6,28254.9,28234.9,28236.5
2023-04-10T07:40:00Z,28236.5,28282,28236.5,28271.5
2023-04-10T07:45:00Z,28271.5,28282,28265.2,28272.7
2023-04-10T07:50:00Z,28272.7,28284,28272.6,28284
