time,open,high,low,close
2022-11-01T00:00:00Z,20491.5,20504.8,20451.3,20487.8
2022-11-01T00:15:00Z,20487.9,20495.8,20440.7,20454.3
2022-11-01T00:30:00Z,20454.4,20491.4,20451.9,20471.5
2022-11-01T00:45:00Z,20471.6,20476.2,20447.4,20455.3
2022-11-01T01:00:00Z,20455.2,20486.9,20454.5,20480.2
2022-11-01T01:15:00Z,20480.6,20528,20456.5,20520.9
2022-11-01T01:30:00Z,20521,20554.2,20506.8,20512.8
2022-11-01T01:45:00Z,20512.7,20521,20491,20515.1
2022-11-01T02:00:00Z,20515,20524.4,20496.9,20514.5
2022-11-01T02:15:00Z,20514.5,20519.1,20495,20507.2
2022-11-01T02:30:00Z,20507.3,20543.7,20503.8,20538.8
2022-11-01T02:45:00Z,20538.7,20590.9,20535.2,20579.7
2022-11-01T03:00:00Z,20579.5,20589.4,20510.2,20510.7
2022-11-01T03:15:00Z,20510.8,20532.1,20496,20498.7
2022-11-01T03:30:00Z,20498.7,20506.1,20475.6,20493.7
2022-11-01T03:45:00Z,20494.2,20507.1,20478.9,20482.9
2022-11-01T04:00:00Z,20482.7,20492.6,20465.3,20482.3
2022-11-01T04:15:00Z,20482.5,20511.1,20479.3,20482.3
2022-11-01T04:30:00Z,20482.6,20522.5,20469.1,20509.2
2022-11-01T04:45:00Z,20509.2,20516.8,20489.1,20496.3
2022-11-01T05:00:00Z,20496.2,20551.2,20491.3,20531.2
2022-11-01T05:15:00Z,20531,20544.3,20492.4,20512.6
2022-11-01T05:30:00Z,20512.5,20533,20508,20529.1
2022-11-01T05:45:00Z,20529,20554.6,20525.6,20531
2022-11-01T06:00:00Z,20530.9,20620.6,20523.8,20613.3
2022-11-01T06:15:00Z,20614,20661.4,20608.7,20615.1
2022-11-01T06:30:00Z,20615.6,20646.3,20596.5,20640.3
2022-11-01T06:45:00Z,20640.5,20642.3,20613.3,20622.3
2022-11-01T07:00:00Z,20624.1,20655.6,20604.5,20653.9
2022-11-01T07:15:00Z,20653.8,20658.3,20565.8,20566.7
2022-11-01T07:30:00Z,20567.3,20596.8,20560.1,20581.6
2022-11-01T07:45:00Z,20581.6,20603.1,20577,20599.1
2022-11-01T08:00:00Z,20599,20643.8,20594.8,20621.4
2022-11-01T08:15:00Z,20622.8,20628.1,20579.3,20593.9
2022-11-01T08:30:00Z,20594,20604.4,20584.8,20588.4
2022-11-01T08:45:00Z,20588.1,20597,20570.1,20584.1
2022-11-01T09:00:00Z,20584.5,20605.2,20567.6,20598.7
2022-11-01T09:15:00Z,20598.4,20606,20554.9,20567.1
2022-11-01T09:30:00Z,20566.4,20630.2,20542.7,20626.4
2022-11-01T09:45:00Z,20626.3,20695.5,20573.2,20595.8
2022-11-01T10:00:00Z,20596.2,20644.8,20573.6,20641.7
2022-11-01T10:15:00Z,20641.5,20641.8,20598.7,20611.4
2022-11-01T10:30:00Z,20611.5,20655.7,20602.7,20642.5
2022-11-01T10:45:00Z,20642.4,20647.5,20613.5,20616.2
2022-11-01T11:00:00Z,20616.5,20625.1,20543.5,20558.7
2022-11-01T11:15:00Z,20558.6,20564,20483.9,20523
2022-11-01T11:30:00Z,20523,20555,20515.4,20532.2
2022-11-01T11:45:00Z,20532.2,20551.5,20507.9,20521
2022-11-01T12:00:00Z,20521.1,20543.8,20477.3,20528.7
2022-11-01T12:15:00Z,20528,20553.8,20524.7,20544.5
2022-11-01T12:30:00Z,20543.7,20570.8,20539.4,20553.3
2022-11-01T12:45:00Z,20553.7,20570.8,20520.2,20542.3
2022-11-01T13:00:00Z,20542.5,20549.8,20521.5,20525.7
2022-11-01T13:15:00Z,20525.8,20550.6,20512.8,20526
2022-11-01T13:30:00Z,20528.7,20558.2,20423.9,20448.8
2022-11-01T13:45:00Z,20449.2,20460.2,20356,20422.9
2022-11-01T14:00:00Z,20422.7,20434.4,20330.8,20392
2022-11-01T14:15:00Z,20391.3,20469.1,20384.3,20459.9
2022-11-01T14:30:00Z,20460.2,20485,20405.7,20415.6
2022-11-01T14:45:00Z,20415.6,20432.9,20384.6,20407.9
2022-11-01T15:00:00Z,20406.4,20458.6,20390.7,20455.7
2022-11-01T15:15:00Z,20455.5,20465,20425.1,20452.1
2022-11-01T15:30:00Z,20452.1,20463.4,20391.9,20406.6
2022-11-01T15:45:00Z,20406.2,20456.3,20400.1,20445.9
2022-11-01T16:00:00Z,20445.8,20520,20425.5,20469.9
2022-11-01T16:15:00Z,20469.9,20479.9,20430.4,20431.9
2022-11-01T16:30:00Z,20431.7,20462.1,20410.6,20457.2
2022-11-01T16:45:00Z,20457.2,20459.5,20371.9,20410.1
2022-11-01T17:00:00Z,20409.6,20446,20401,20433.8
2022-11-01T17:15:00Z,20433.2,20455,20419.6,20442.1
2022-11-01T17:30:00Z,20442.1,20455.4,20406.4,20434.5
2022-11-01T17:45:00Z,20434.5,20442.7,20412.2,20440.9
2022-11-01T18:00:00Z,20440.8,20464.7,20429.7,20430.6
2022-11-01T18:15:00Z,20430.4,20451,20407.6,20426.3
2022-11-01T18:30:00Z,20426.3,20450,20423.8,20436.1
2022-11-01T18:45:00Z,20437,20475.5,20417.4,20463.6
2022-11-01T19:00:00Z,20463.5,20501.4,20454.6,20474.3
2022-11-01T19:15:00Z,20473.7,20489.8,20456,20465.7
2022-11-01T19:30:00Z,20466.5,20473,20439,20452
2022-11-01T19:45:00Z,20451.1,20458.3,20431.5,20449.7
2022-11-01T20:00:00Z,20449.6,20464,20434.4,20458.5
2022-11-01T20:15:00Z,20458.2,20467.8,20432.6,20464.4
2022-11-01T20:30:00Z,20464.4,20481.8,20459.4,20469.2
2022-11-01T20:45:00Z,20469.2,20493.9,20466.5,20483.4
2022-11-01T21:00:00Z,20483.4,20486.2,20460,20477.8
2022-11-01T21:15:00Z,20477.9,20496.9,20470.4,20480.8
2022-11-01T21:30:00Z,20480.7,20483.9,20463.4,20483
2022-11-01T21:45:00Z,20483.1,20491.3,20428.6,20453.4
2022-11-01T22:00:00Z,20453.4,20486,20434.9,20437.9
2022-11-01T22:15:00Z,20437.6,20464.3,20431.9,20454.8
2022-11-01T22:30:00Z,20454.8,20475.9,20438,20455.3
2022-11-01T22:45:00Z,20456,20483,20453.3,20477.7
2022-11-01T23:00:00Z,20477.5,20491.2,20455.6,20474.7
2022-11-01T23:15:00Z,20474.6,20493.7,20472.9,20487.5
2022-11-01T23:30:00Z,20487.4,20505,20479.1,20486.1
2022-11-01T23:45:00Z,20486.1,20491.1,20474,20481.3
2022-11-02T00:00:00Z,20482.2,20490,20405.3,20451.8
2022-11-02T00:15:00Z,20451.8,20487.2,20443.6,20481.2
2022-11-02T00:30:00Z,20481.3,20503.4,20470.6,20491
2022-11-02T00:45:00Z,20491.1,20539,20490.6,20516.2
2022-11-02T01:00:00Z,20516.1,20535.7,20499.9,20525.1
2022-11-02T01:15:00Z,20525.4,20535.3,20514.9,20530.5
2022-11-02T01:30:00Z,20531.4,20535.3,20509.9,20519.2
2022-11-02T01:45:00Z,20519.3,20524.2,20502.9,20506.5
2022-11-02T02:00:00Z,20506.4,20510.5,20456.7,20485.1
2022-11-02T02:15:00Z,20485,20498.2,20471.5,20489.5
2022-11-02T02:30:00Z,20490.3,20515.5,20482.6,20509.6
2022-11-02T02:45:00Z,20510,20530,20509.1,20512.8
2022-11-02T03:00:00Z,20512.8,20525.6,20499.4,20511.1
2022-11-02T03:15:00Z,20511.7,20549,20508.8,20533
2022-11-02T03:30:00Z,20533,20558.1,20521,20552.6
2022-11-02T03:45:00Z,20552.6,20554.2,20517.8,20520.8
2022-11-02T04:00:00Z,20520.9,20549,20515.3,20538.8
2022-11-02T04:15:00Z,20538.8,20555.9,20530.4,20535.5
2022-11-02T04:30:00Z,20535.2,20550,20507,20512.2
2022-11-02T04:45:00Z,20512.2,20530,20511,20520.1
2022-11-02T05:00:00Z,20520.2,20563.4,20514.5,20540.7
2022-11-02T05:15:00Z,20540.7,20552.6,20497.2,20502.1
2022-11-02T05:30:00Z,20503.1,20508.6,20477.9,20503.2
2022-11-02T05:45:00Z,20503.1,20510.6,20484,20487.5
2022-11-02T06:00:00Z,20487.6,20493.6,20461.9,20464.7
2022-11-02T06:15:00Z,20464.4,20479.3,20461.2,20475
2022-11-02T06:30:00Z,20475,20490.7,20461.1,20469.3
2022-11-02T06:45:00Z,20469.4,20489.1,20464.8,20476.7
2022-11-02T07:00:00Z,20476.6,20488.3,20415.1,20425.6
2022-11-02T07:15:00Z,20425.5,20426.7,20355.9,20406.9
2022-11-02T07:30:00Z,20407,20447.4,20389.5,20440.9
2022-11-02T07:45:00Z,20441.1,20450.7,20417.6,20423.5
2022-11-02T08:00:00Z,20422.9,20436,20411.5,20411.6
2022-11-02T08:15:00Z,20411.5,20460.1,20408.7,20454.3
2022-11-02T08:30:00Z,20454.5,20459,20432.8,20443.9
2022-11-02T08:45:00Z,20443.3,20506.1,20438.4,20505.1
2022-11-02T09:00:00Z,20505.2,20540.8,20482,20489.3
2022-11-02T09:15:00Z,20489.7,20497.6,20464.5,20469.3
2022-11-02T09:30:00Z,20469.2,20484.9,20418.1,20481.7
2022-11-02T09:45:00Z,20481.7,20494.9,20460.3,20466.7
2022-11-02T10:00:00Z,20466.7,20469.5,20336,20412.4
